"sampleID","colnames","scenario","CurveID","func","param","error","x_true_peak","true_peaked","C_0.625","C_0.875","C_0.600","C_0.800","C_0.500","C_incl_peak","n_CI","n_peak","n_trough"
26129,"X26129","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26130,"X26130","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26131,"X26131","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26132,"X26132","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26133,"X26133","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26134,"X26134","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26135,"X26135","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26136,"X26136","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26137,"X26137","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26138,"X26138","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26139,"X26139","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26140,"X26140","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26141,"X26141","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26142,"X26142","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26143,"X26143","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26144,"X26144","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26145,"X26145","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26146,"X26146","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26147,"X26147","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26148,"X26148","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26149,"X26149","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26150,"X26150","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26151,"X26151","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26152,"X26152","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26153,"X26153","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26154,"X26154","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26155,"X26155","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26156,"X26156","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26157,"X26157","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26158,"X26158","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26159,"X26159","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26160,"X26160","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26161,"X26161","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26162,"X26162","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26163,"X26163","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26164,"X26164","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26165,"X26165","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26166,"X26166","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26167,"X26167","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26168,"X26168","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26169,"X26169","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26170,"X26170","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26171,"X26171","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26172,"X26172","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26173,"X26173","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26174,"X26174","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26175,"X26175","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26176,"X26176","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26177,"X26177","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26178,"X26178","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26179,"X26179","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26180,"X26180","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26181,"X26181","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26182,"X26182","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26183,"X26183","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26184,"X26184","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26185,"X26185","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26186,"X26186","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26187,"X26187","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26188,"X26188","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26189,"X26189","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26190,"X26190","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26191,"X26191","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26192,"X26192","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26193,"X26193","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26194,"X26194","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26195,"X26195","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26196,"X26196","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26197,"X26197","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26198,"X26198","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26199,"X26199","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26200,"X26200","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26201,"X26201","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26202,"X26202","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26203,"X26203","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26204,"X26204","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26205,"X26205","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26206,"X26206","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26207,"X26207","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26208,"X26208","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26209,"X26209","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26210,"X26210","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26211,"X26211","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26212,"X26212","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26213,"X26213","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26214,"X26214","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,1,1,0
26215,"X26215","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26216,"X26216","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26217,"X26217","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26218,"X26218","saturating80.3","saturating8","saturating",8,0.3,NA,0,1,0,1,0,1,NA,1,1,0
26219,"X26219","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26220,"X26220","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26221,"X26221","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26222,"X26222","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26223,"X26223","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26224,"X26224","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26225,"X26225","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26226,"X26226","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26227,"X26227","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26228,"X26228","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26229,"X26229","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26230,"X26230","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26231,"X26231","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26232,"X26232","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26233,"X26233","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26234,"X26234","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26235,"X26235","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26236,"X26236","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26237,"X26237","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26238,"X26238","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26239,"X26239","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26240,"X26240","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26241,"X26241","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26242,"X26242","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26243,"X26243","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26244,"X26244","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26245,"X26245","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26246,"X26246","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26247,"X26247","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26248,"X26248","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26249,"X26249","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26250,"X26250","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26251,"X26251","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26252,"X26252","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26253,"X26253","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26254,"X26254","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26255,"X26255","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26256,"X26256","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26257,"X26257","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26258,"X26258","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26259,"X26259","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26260,"X26260","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26261,"X26261","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26262,"X26262","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26263,"X26263","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26264,"X26264","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26265,"X26265","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26266,"X26266","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26267,"X26267","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26268,"X26268","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26269,"X26269","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26270,"X26270","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26271,"X26271","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26272,"X26272","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26273,"X26273","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26274,"X26274","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26275,"X26275","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26276,"X26276","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26277,"X26277","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26278,"X26278","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26279,"X26279","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26280,"X26280","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26281,"X26281","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26282,"X26282","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26283,"X26283","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26284,"X26284","saturating80.5","saturating8","saturating",8,0.5,NA,0,1,0,1,0,1,NA,1,1,0
26285,"X26285","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26286,"X26286","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26287,"X26287","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26288,"X26288","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26289,"X26289","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26290,"X26290","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26291,"X26291","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26292,"X26292","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26293,"X26293","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26294,"X26294","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26295,"X26295","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26296,"X26296","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26297,"X26297","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26298,"X26298","saturating80.3","saturating8","saturating",8,0.3,NA,0,1,0,1,1,1,NA,1,1,0
26299,"X26299","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26300,"X26300","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26301,"X26301","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26302,"X26302","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26303,"X26303","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26304,"X26304","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26305,"X26305","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26306,"X26306","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26307,"X26307","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26308,"X26308","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26309,"X26309","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26310,"X26310","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26311,"X26311","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26312,"X26312","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26313,"X26313","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26314,"X26314","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26315,"X26315","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26316,"X26316","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26317,"X26317","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26318,"X26318","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26319,"X26319","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26320,"X26320","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26321,"X26321","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26322,"X26322","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26323,"X26323","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26324,"X26324","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26325,"X26325","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26326,"X26326","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26327,"X26327","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26328,"X26328","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26329,"X26329","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26330,"X26330","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26331,"X26331","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26332,"X26332","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26333,"X26333","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26334,"X26334","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26335,"X26335","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26336,"X26336","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26337,"X26337","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26338,"X26338","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26339,"X26339","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26340,"X26340","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26341,"X26341","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26342,"X26342","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26343,"X26343","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26344,"X26344","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26345,"X26345","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26346,"X26346","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26347,"X26347","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26348,"X26348","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26349,"X26349","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26350,"X26350","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26351,"X26351","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26352,"X26352","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26353,"X26353","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26354,"X26354","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26355,"X26355","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26356,"X26356","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26357,"X26357","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26358,"X26358","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26359,"X26359","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26360,"X26360","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26361,"X26361","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26362,"X26362","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26363,"X26363","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26364,"X26364","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,1,0,1
26365,"X26365","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26366,"X26366","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26367,"X26367","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26368,"X26368","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26369,"X26369","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26370,"X26370","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26371,"X26371","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26372,"X26372","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26373,"X26373","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
26374,"X26374","saturating80.3","saturating8","saturating",8,0.3,NA,0,0,0,0,0,0,NA,0,0,0
26375,"X26375","saturating80.4","saturating8","saturating",8,0.4,NA,0,0,0,0,0,0,NA,0,0,0
26376,"X26376","saturating80.5","saturating8","saturating",8,0.5,NA,0,0,0,0,0,0,NA,0,0,0
26377,"X26377","saturating80.2","saturating8","saturating",8,0.2,NA,0,0,0,0,0,0,NA,0,0,0
